trip_id,pickup_datetime,dropoff_datetime,pickup_zone,dropoff_zone,distance_km,fare_sgd,tip_sgd,payment_type,passengers
SG-TX-100707,2022-06-28 00:02:43,2022-06-28 00:12:46,Jurong West,Raffles Place,12.78,10.61,,Nets,2
SG-TX-100708,2024-05-02 20:29:42,2024-05-02 21:29:01,Tiong Bahru,Serangoon,5.89,5.34,3.16,Card,3
SG-TX-100709,2024-10-26 22:42:31,2024-10-26 22:57:58,Jurong West,Punggol,23.42,15.71,1.63,credit card,2
SG-TX-100710,2024-08-01 06:01:19,2024-08-01 06:07:12,Bukit Timah,Novena,0.6,3.93,,CASH,2
SG-TX-100711,2024-04-03 08:46:45,2024-04-03 08:56:01,Changi Airport,Marina Bay,4.01,3.9,,GrabPay,4
SG-TX-100712,2022-09-28 08:40:50,2022-09-28 09:10:43,Toa Payoh,Jurong East,6.54,7.53,,Cash,3
SG-TX-100713,2024-09-27 21:05:21,2024-09-27 21:16:00,Hougang,Tampines,5.37,6.64,,Credit Card,4
SG-TX-100714,2024-01-02 23:06:15,2024-01-02 23:57:35,Paya Lebar,Marina Bay,6.03,6.27,,GrabPay,4
SG-TX-100715,2022-07-08 16:36:51,2022-07-08 17:10:02,Jurong East,Sengkang,16.57,11.3,,Cash,4
SG-TX-100716,2022-05-22 18:45:33,2022-05-22 19:08:21,Bugis,Tampines,8.52,6.66,4.7,Mastercard,4
SG-TX-100717,2024-08-12 19:02:22,2024-08-12 19:07:32,Jurong East,Paya Lebar,15.57,11.82,,Cash,3
SG-TX-100718,2022-10-29 13:36:43,2022-10-29 14:08:06,Bukit Timah,Marina Bay,22.31,13.87,,Mastercard,3
SG-TX-100719,2024-04-19 10:01:59,2024-04-19 10:15:18,Holland Village,Jurong West,15.26,11.02,,Nets,3
SG-TX-100720,2022-06-01 23:10:04,2022-06-02 00:08:51,Jurong West,Kallang,17.52,12.32,1.87,VISA,1
SG-TX-100721,2022-11-04 11:17:49,2022-11-04 11:38:49,Buona Vista,Jurong East,9.45,6.42,,Grab,4
SG-TX-100722,2022-11-07 17:43:48,2022-11-07 18:14:55,Serangoon,Bugis,4.41,4.54,4.62,Card,3
SG-TX-100723,2022-11-05 02:09:54,2022-11-05 02:15:55,Jurong East,Buona Vista,8.35,4.34,,Cash Payment,4
SG-TX-100724,2024-01-10 12:16:12,2024-01-10 12:28:24,Little India,Bedok,24.12,15.6,,Card,3
SG-TX-100725,2024-09-29 04:05:09,2024-09-29 04:21:33,Ang Mo Kio,Little India,15.73,9.16,2.8,VISA,2
SG-TX-100726,2024-09-24 17:14:20,2024-09-24 17:22:10,Tampines,Newton,7.3,7.38,,cash,2
SG-TX-100727,2024-03-23 17:44:23,2024-03-23 18:29:18,Holland Village,Woodlands,11.55,9.65,3.08,VISA,4
SG-TX-100728,2022-08-10 23:08:57,2022-08-11 00:05:56,Bukit Timah,Marina Bay,20.97,14.24,0.87,credit card,3
SG-TX-100729,2024-11-18 19:05:49,2024-11-18 20:05:00,Buona Vista,Punggol,16.88,9.69,,VISA,4
SG-TX-100730,2023-08-18 02:50:48,2023-08-18 03:10:25,Bukit Timah,Queenstown,14.24,10.21,,cash,3
SG-TX-100731,2023-08-22 09:06:55,2023-08-22 09:55:17,Hougang,,22.19,16.39,,Grab,3
SG-TX-100732,2024-02-08 17:23:29,2024-02-08 17:56:12,Paya Lebar,Jurong East,16.97,14.11,2.94,VISA,1
SG-TX-100733,2024-04-22 22:17:15,2024-04-22 22:24:46,Bishan,,16.25,12.69,,Cash Payment,1
SG-TX-100734,2024-11-10 09:40:21,2024-11-10 09:50:20,Tiong Bahru,Changi Airport,5.15,6.72,,cash,3
SG-TX-100735,2023-10-01 06:54:44,2023-10-01 07:29:51,Chinatown,Punggol,3.11,3.9,,GRAB,1
SG-TX-100736,2023-10-31 15:01:51,2023-10-31 15:30:09,Jurong East,Marina Bay,24.15,15.84,,credit card,1
SG-TX-100737,2024-03-28 02:21:54,2024-03-28 02:27:21,Buona Vista,Changi Airport,15.17,10.49,,Credit Card,4
SG-TX-100738,2022-10-07 14:19:57,2022-10-07 15:16:06,Little India,Queenstown,10.68,9.55,,cash,3
SG-TX-100739,2022-12-04 06:04:45,2022-12-04 06:49:55,Bedok,Jurong West,14.93,9.67,4.63,Card,1
SG-TX-100740,2023-11-17 12:34:38,2023-11-17 13:07:15,Orchard,Woodlands,2.01,4.55,,Grab,2
SG-TX-100741,2022-03-12 06:49:52,2022-03-12 07:49:09,Jurong East,Toa Payoh,20.64,13.44,,Cash,2
SG-TX-100742,2022-12-18 06:11:58,2022-12-18 07:10:22,Jurong East,Sengkang,5.81,6.88,,NETS,1
SG-TX-100743,2024-02-26 22:09:40,2024-02-26 23:08:14,Tampines,Clementi,20.21,13.74,,CASH,3
SG-TX-100744,2024-12-05 20:04:52,2024-12-05 20:24:06,Holland Village,Holland Village,13.59,9.15,,Cash,2
SG-TX-100745,2023-07-24 08:49:53,2023-07-24 09:43:19,Sengkang,Paya Lebar,7.28,5.16,4.36,VISA,4
SG-TX-100746,2023-03-15 01:04:51,2023-03-15 01:37:35,Chinatown,Buona Vista,1.24,6.9,3.68,Card,1
SG-TX-100747,2023-04-28 15:39:45,2023-04-28 16:24:40,Tiong Bahru,Hougang,20.49,16.85,,Cash Payment,4
SG-TX-100748,2024-01-22 05:29:26,2024-01-22 06:21:42,Queenstown,,4.82,6.74,4.94,VISA,1
SG-TX-100749,2023-08-20 17:52:14,2023-08-20 18:06:12,Jurong West,Paya Lebar,1.77,3.9,,Cash,4
SG-TX-100750,2022-01-26 10:58:41,2022-01-26 11:28:20,Novena,,19.02,11.3,,Credit Card,4
SG-TX-100751,2023-08-15 00:10:08,2023-08-15 00:22:13,Novena,Jurong West,9.08,8.75,2.86,credit card,2
SG-TX-100752,2023-03-15 11:12:58,2023-03-15 11:33:20,Novena,Bishan,10.04,10.43,,NETS,2
SG-TX-100753,2024-02-08 01:53:16,2024-02-08 02:21:00,Bukit Timah,Newton,6.55,5.03,,Mastercard,1
SG-TX-100754,2024-08-17 02:49:50,2024-08-17 03:41:53,Tampines,Serangoon,21.55,13.41,3.54,Mastercard,2
SG-TX-100755,2024-11-20 20:14:42,2024-11-20 21:07:08,Bugis,Newton,7.78,7.7,,Card,3
SG-TX-100756,2023-10-31 19:25:21,2023-10-31 19:51:47,Newton,Clementi,5.65,7.74,,cash,3
SG-TX-100757,2023-02-02 08:50:03,2023-02-02 09:13:09,,,8.08,7.02,,CASH,1
SG-TX-100758,2023-05-02 13:28:25,2023-05-02 14:02:36,Paya Lebar,Sengkang,5.48,4.02,,NETS,1
SG-TX-100759,2022-07-13 09:38:46,2022-07-13 10:33:55,Sengkang,Bugis,8.28,8.56,,Cash,3
SG-TX-100760,2024-10-22 18:53:59,2024-10-22 19:52:41,Hougang,Woodlands,2.53,6.73,,GrabPay,3
SG-TX-100761,2024-07-17 15:41:05,2024-07-17 15:58:33,Bishan,Sengkang,4.38,5.75,,Cash Payment,4
SG-TX-100762,2024-07-24 23:12:18,2024-07-24 23:27:33,Bukit Timah,Raffles Place,10.72,9.33,,GRAB,4
SG-TX-100763,2022-12-26 14:57:30,2022-12-26 15:41:22,Raffles Place,Hougang,22.05,13.11,,CASH,3
SG-TX-100764,2022-12-20 03:33:39,2022-12-20 03:55:13,Jurong East,Holland Village,1.9,3.9,,Nets,3
SG-TX-100765,2024-07-27 20:21:25,2024-07-27 20:37:24,Bugis,Raffles Place,5.71,8.01,1.16,Card,3
SG-TX-100766,2023-08-20 19:48:04,2023-08-20 19:54:46,Bukit Timah,Holland Village,22.75,14.72,,Cash,2
SG-TX-100767,2024-02-12 07:16:29,2024-02-12 07:43:39,Queenstown,Tiong Bahru,22.31,14.67,,credit card,3
SG-TX-100768,2023-06-21 20:20:14,2023-06-21 20:46:47,Tiong Bahru,Bedok,17.15,13.87,3.33,Credit Card,1
SG-TX-100769,2023-05-01 06:37:34,2023-05-01 07:13:32,,Bishan,6.39,5.19,,Cash Payment,4
SG-TX-100770,2023-11-24 21:27:16,2023-11-24 21:43:16,Raffles Place,Little India,10.79,7.93,,Cash,4
SG-TX-100771,2024-06-10 00:39:16,2024-06-10 01:23:33,Bedok,Jurong East,5.67,6.69,1.16,credit card,2
SG-TX-100772,2023-01-02 04:27:45,2023-01-02 05:10:09,Punggol,Jurong West,3.65,4.7,2.14,credit card,2
SG-TX-100773,2027-12-28 13:20:00,2027-12-28 13:50:25,Pasir Ris,Toa Payoh,9.81,9.49,,Cash,2
SG-TX-100774,2023-03-18 11:58:37,2023-03-18 12:13:35,Bukit Timah,Raffles Place,14.61,10.19,,Grab,4
SG-TX-100775,2024-09-27 06:55:11,2024-09-27 07:28:03,Jurong East,Jurong West,9.32,6.6,,cash,1
SG-TX-100776,2024-11-12 01:56:06,2024-11-12 02:38:12,Pasir Ris,Bukit Timah,15.47,-19.33,,cash,2
SG-TX-100777,2024-10-09 13:35:41,2024-10-09 14:01:10,Sengkang,Jurong East,7.76,7.65,,VISA,3
SG-TX-100778,2022-12-13 09:13:22,2022-12-13 09:32:51,Tampines,Jurong East,8.97,9.34,,CASH,3
SG-TX-100779,2024-07-13 06:45:54,2024-07-13 07:18:45,Ang Mo Kio,Novena,19.87,13.43,,CASH,2
SG-TX-100780,2027-12-28 13:20:00,2027-12-28 13:44:32,Orchard,Tiong Bahru,22.02,14.5,3.54,Mastercard,1
SG-TX-100781,2024-12-08 02:41:21,2024-12-08 03:08:22,Marina Bay,Serangoon,8.39,8.16,,CASH,3
SG-TX-100782,2022-01-23 21:50:37,2022-01-23 22:14:48,Pasir Ris,Holland Village,14.5,10.14,,CASH,3
SG-TX-100783,2024-03-27 12:15:25,2024-03-27 12:37:06,Newton,Bishan,7.31,6.12,,Mastercard,4
SG-TX-100784,2024-12-28 10:23:54,2024-12-28 11:08:19,Tiong Bahru,Serangoon,1.81,5.15,0.76,VISA,1
SG-TX-100785,2024-04-18 01:48:24,2024-04-18 02:18:42,Changi Airport,Novena,18.58,11.76,,GrabPay,1
SG-TX-100786,2022-09-13 13:25:15,2022-09-13 13:55:54,,Clementi,4.69,8.55,,Card,2
SG-TX-100787,2024-04-15 19:10:11,2024-04-15 19:51:06,Raffles Place,Novena,10.93,10.83,,Credit Card,3
SG-TX-100788,2022-04-26 08:20:37,2022-04-26 08:45:29,Novena,Marina Bay,12.43,10.44,,cash,1
SG-TX-100789,2023-06-11 17:54:11,2023-06-11 18:04:44,Holland Village,Hougang,5.02,6.73,,GRAB,1
SG-TX-100790,2023-11-18 08:17:27,2023-11-18 09:09:20,Paya Lebar,Changi Airport,2.82,5.04,,Cash,2
SG-TX-100791,2023-05-16 06:31:06,2023-05-16 06:39:09,Queenstown,Kallang,9.03,6.07,,cash,2
SG-TX-100792,2024-02-07 00:25:17,2024-02-07 01:01:44,Chinatown,Clementi,23.83,14.3,,GrabPay,3
SG-TX-100793,2022-09-21 06:54:43,2022-09-21 07:14:20,Tampines,Tiong Bahru,15.57,11.06,,Credit Card,1
SG-TX-100794,2023-10-27 10:01:37,2023-10-27 10:18:22,Serangoon,Holland Village,9.84,-38.63,4.15,Mastercard,-1
SG-TX-100795,2023-12-08 17:19:26,2023-12-08 17:26:44,Serangoon,Woodlands,1.45,5.26,,Cash Payment,1
SG-TX-100796,2023-11-26 15:22:23,2023-11-26 16:16:53,Buona Vista,Queenstown,15.21,12.13,,CASH,2
SG-TX-100797,2022-11-14 02:16:36,2022-11-14 02:45:12,Newton,Sengkang,2.76,4.1,3.35,Mastercard,4
SG-TX-100798,2022-12-01 16:45:36,2022-12-01 17:09:26,Buona Vista,Marina Bay,13.79,9.08,3.45,Card,3
SG-TX-100799,2022-10-10 13:23:32,2022-10-10 14:09:18,Pasir Ris,Raffles Place,18.92,14.59,3.73,credit card,4
SG-TX-100800,2023-05-22 02:35:04,2023-05-22 02:42:12,Ang Mo Kio,Bukit Timah,10.88,9.95,,CASH,1
SG-TX-100801,2023-10-05 05:07:40,2023-10-05 05:43:43,Queenstown,Queenstown,7.84,6.84,,cash,3
SG-TX-100802,2023-02-02 08:08:50,2023-02-02 08:41:02,Serangoon,Buona Vista,1.66,4.49,3.0,Mastercard,1
SG-TX-100803,2023-03-26 08:10:36,2023-03-26 08:46:02,,Clementi,1.11,4.24,3.57,VISA,3
SG-TX-100804,2022-11-10 21:46:00,2022-11-10 21:57:48,Paya Lebar,Bugis,11.04,8.91,,Cash Payment,2
SG-TX-100805,2022-08-28 20:48:15,2022-08-28 21:45:38,Punggol,Sengkang,22.14,14.57,,CASH,4
SG-TX-100806,2023-12-22 13:15:18,2023-12-22 13:33:24,,Hougang,6.48,10.62,,Cash,1
SG-TX-100807,2024-06-13 09:32:14,2024-06-13 10:14:32,Punggol,Bukit Timah,14.56,10.74,,Cash,4
SG-TX-100808,2022-11-15 14:41:17,2022-11-15 15:27:22,Paya Lebar,Bishan,17.27,12.66,0.83,Credit Card,2
SG-TX-100809,2024-08-01 04:25:52,2024-08-01 04:49:47,Toa Payoh,Orchard,1.99,3.9,,CASH,3
SG-TX-100810,2023-09-18 19:00:32,2023-09-18 19:12:43,Punggol,Ang Mo Kio,4.25,5.09,,credit card,3
SG-TX-100811,2022-07-03 19:10:05,2022-07-03 19:31:24,Holland Village,Changi Airport,8.62,9.62,,GrabPay,1
SG-TX-100812,2023-02-06 03:14:20,2023-02-06 04:03:42,Pasir Ris,Tiong Bahru,16.92,12.12,,NETS,2
SG-TX-100813,2022-01-09 05:27:53,2022-01-09 06:22:44,Bishan,Bukit Timah,11.26,3.9,,Nets,3
SG-TX-100814,2022-02-12 22:18:54,2022-02-12 23:15:25,Sengkang,Sengkang,18.49,13.23,,cash,4
SG-TX-100815,2023-01-04 09:33:45,2023-01-04 09:51:11,Serangoon,Novena,21.76,16.57,,Cash,4
SG-TX-100816,2023-05-14 02:10:46,2023-05-14 02:49:07,Bugis,Marina Bay,19.08,9.49,,cash,3
SG-TX-100817,2024-05-24 01:43:30,2024-05-24 01:56:48,Novena,Ang Mo Kio,24.81,17.34,1.51,VISA,2
SG-TX-100818,2022-05-28 04:41:27,2022-05-28 05:25:31,Marina Bay,Raffles Place,18.98,8.28,,Cash Payment,2
SG-TX-100819,2024-07-08 17:37:45,2024-07-08 18:05:37,Little India,Pasir Ris,21.38,14.93,,credit card,2
SG-TX-100820,2022-09-15 00:53:12,2022-09-15 01:37:26,Pasir Ris,Punggol,20.89,13.29,,Cash,2
SG-TX-100821,2022-06-01 14:36:28,2022-06-01 15:19:08,,,18.39,8.65,,CASH,2
SG-TX-100822,2024-02-07 01:58:40,2024-02-07 02:58:16,Changi Airport,Clementi,20.14,13.63,,VISA,4
SG-TX-100823,2024-04-28 16:07:53,2024-04-28 16:39:45,Toa Payoh,Clementi,23.4,16.16,,Credit Card,0
SG-TX-100824,2023-10-25 23:36:41,2023-10-26 00:00:28,Novena,Buona Vista,12.14,9.91,2.88,Card,1
SG-TX-100825,2022-05-07 19:28:56,2022-05-07 20:02:54,Ang Mo Kio,Chinatown,16.14,12.04,,Grab,3
SG-TX-100826,2022-05-07 10:01:41,2022-05-07 10:15:38,Sengkang,Marina Bay,13.12,9.18,,Cash Payment,3
SG-TX-100827,2023-03-04 12:12:22,2023-03-04 12:23:30,Novena,Tiong Bahru,21.35,10.72,,cash,2
SG-TX-100828,2024-12-30 11:25:28,2024-12-30 11:59:01,Bukit Timah,Ang Mo Kio,11.07,9.92,,Card,0
SG-TX-100829,2022-11-10 23:26:21,2022-11-11 00:16:44,Bugis,Bukit Timah,20.58,15.79,3.76,Mastercard,4
SG-TX-100830,2022-07-31 01:54:32,2022-07-31 02:28:51,Little India,Novena,20.08,14.63,4.61,Card,4
SG-TX-100831,2024-11-02 16:59:14,2024-11-02 17:47:14,Tiong Bahru,Clementi,24.07,11.75,,cash,4
SG-TX-100832,2022-06-18 17:51:29,2022-06-18 18:06:16,Jurong West,Clementi,6.6,4.6,,NETS,3
SG-TX-100833,2022-01-29 22:29:31,2022-01-29 22:59:13,Punggol,Novena,17.89,10.68,,Cash,1
SG-TX-100834,2023-04-09 09:20:23,2023-04-09 09:59:06,Paya Lebar,Punggol,19.04,10.08,,Card,3
SG-TX-100835,2023-03-16 14:03:14,2023-03-16 14:27:21,Novena,Raffles Place,23.44,14.51,2.68,Credit Card,4
SG-TX-100836,2023-11-11 03:45:39,2023-11-11 03:51:25,Tiong Bahru,Chinatown,22.72,14.71,,NETS,4
SG-TX-100837,2024-08-19 23:56:04,2024-08-20 00:05:06,Bedok,,14.55,8.3,2.06,Credit Card,4
SG-TX-100838,2024-10-19 11:01:19,2024-10-19 11:57:20,Hougang,Bugis,14.69,11.68,,Nets,4
SG-TX-100839,2022-11-14 10:39:42,2022-11-14 11:17:58,Paya Lebar,Clementi,4.6,6.87,,CASH,3
SG-TX-100840,2024-12-10 23:31:09,2024-12-10 23:50:42,Bugis,Buona Vista,24.39,14.05,,Card,1
SG-TX-100841,2023-11-25 09:31:03,2023-11-25 09:50:17,Holland Village,Jurong West,6.75,6.68,,GRAB,2
SG-TX-100842,2022-03-18 07:49:38,2022-03-18 07:56:48,Bedok,Queenstown,18.26,9.19,2.88,credit card,2
SG-TX-100843,2024-10-25 12:53:47,2024-10-25 13:50:44,Kallang,Woodlands,20.0,12.4,3.61,VISA,4
SG-TX-100844,2022-06-01 05:53:12,2022-06-01 06:04:09,Little India,Pasir Ris,11.31,9.0,,NETS,4
SG-TX-100845,2023-10-08 02:25:12,2023-10-08 03:11:58,Novena,Toa Payoh,5.67,6.71,,Cash,2
SG-TX-100846,2024-05-16 15:34:17,2024-05-16 15:52:29,Paya Lebar,Orchard,5.13,6.78,1.32,Card,2
SG-TX-100847,2022-10-01 09:13:17,2022-10-01 09:36:44,Bishan,Hougang,21.48,13.93,,GrabPay,1
SG-TX-100848,2022-10-24 14:42:29,2022-10-24 15:02:32,Hougang,Bishan,13.01,9.36,,GRAB,1
SG-TX-100849,2023-06-06 21:21:46,2023-06-06 22:12:06,Changi Airport,Newton,2.71,5.55,,Nets,2
SG-TX-100850,2024-08-27 19:04:10,2024-08-27 19:10:58,Newton,Bugis,18.07,13.53,,GrabPay,1
SG-TX-100851,2022-09-03 01:39:43,2022-09-03 02:04:05,Novena,Buona Vista,6.63,6.74,,Cash,2
SG-TX-100852,2023-12-29 03:28:28,2023-12-29 03:48:49,Woodlands,Kallang,21.97,14.26,,Grab,4
SG-TX-100853,2023-05-12 00:58:12,2023-05-12 01:18:12,Punggol,Little India,8.08,7.26,,Card,3
SG-TX-100854,2022-05-03 13:57:56,2022-05-03 14:13:32,Pasir Ris,,5.41,5.36,2.88,Card,3
SG-TX-100855,2024-02-19 02:54:13,2024-02-19 03:49:24,Bedok,Woodlands,2.58,5.84,,Mastercard,1
SG-TX-100856,2024-07-01 10:51:01,2024-07-01 11:16:50,Queenstown,Punggol,13.03,8.93,,GrabPay,4
SG-TX-100857,2023-09-23 21:28:39,2023-09-23 21:56:39,Woodlands,Woodlands,11.54,9.67,4.74,Credit Card,3
SG-TX-100858,2022-07-13 06:52:41,2022-07-13 07:18:52,Punggol,Serangoon,18.91,12.45,,GRAB,3
SG-TX-100859,2022-06-20 16:12:28,2022-06-20 17:11:22,Punggol,,11.88,8.79,,Cash Payment,2
SG-TX-100860,2023-04-10 03:37:22,2023-04-10 04:01:00,Bugis,Tampines,8.92,7.42,,Cash Payment,3
SG-TX-100861,2023-07-10 00:50:23,2023-07-10 01:14:10,Newton,Tiong Bahru,6.91,6.25,,Mastercard,4
SG-TX-100862,2023-08-29 04:40:20,2023-08-29 05:03:22,Queenstown,Jurong East,7.31,4.72,,Cash,3
SG-TX-100863,2022-09-25 01:07:33,2022-09-25 01:30:31,Pasir Ris,Serangoon,23.23,14.93,,Mastercard,2
SG-TX-100864,2023-07-03 20:09:10,2023-07-03 20:19:06,Woodlands,Kallang,4.54,6.29,,Cash Payment,3
SG-TX-100865,2022-11-20 09:45:31,2022-11-20 10:23:45,Novena,,24.71,16.29,0.73,Credit Card,4
SG-TX-100866,2024-01-23 00:49:45,2024-01-23 00:56:08,Raffles Place,Tampines,8.51,6.93,,CASH,2
SG-TX-100867,2024-05-22 22:27:17,2024-05-22 22:44:42,Serangoon,Toa Payoh,2.67,7.94,,cash,4
SG-TX-100868,2023-12-17 08:16:18,2023-12-17 08:32:24,,Ang Mo Kio,6.59,6.3,0.55,Credit Card,3
SG-TX-100869,2022-01-02 08:48:37,2022-01-02 09:09:38,Pasir Ris,Changi Airport,1.93,3.9,,CASH,1
SG-TX-100870,2024-12-23 06:40:22,2024-12-23 07:26:58,Woodlands,Raffles Place,19.86,11.34,,CASH,4
SG-TX-100871,2022-01-27 01:10:59,2022-01-27 01:48:57,Jurong West,Novena,13.06,7.18,,Cash Payment,3
SG-TX-100872,2024-12-31 08:47:38,2024-12-31 09:47:07,Jurong West,Bishan,8.76,10.14,,cash,2
SG-TX-100873,2022-02-04 19:47:43,2022-02-04 20:12:01,Paya Lebar,Paya Lebar,16.72,13.48,3.18,Card,1
SG-TX-100874,2023-07-21 00:56:53,2023-07-21 01:52:57,Little India,Serangoon,15.95,11.98,,cash,4
SG-TX-100875,2022-04-27 03:27:31,2022-04-27 03:34:59,Raffles Place,Novena,23.53,13.14,,VISA,4
SG-TX-100876,2022-04-15 08:07:00,2022-04-15 08:39:43,Ang Mo Kio,Raffles Place,24.05,17.44,3.8,Mastercard,1
SG-TX-100877,2024-01-20 00:02:41,2024-01-20 00:51:37,Ang Mo Kio,Sengkang,17.18,11.1,,Mastercard,3
SG-TX-100878,2024-03-08 17:11:24,2024-03-08 17:45:39,Pasir Ris,Bukit Timah,20.54,12.74,,credit card,1
SG-TX-100879,2022-05-10 14:05:51,2022-05-10 15:02:10,Buona Vista,Changi Airport,19.91,15.02,,Cash Payment,2
SG-TX-100880,2024-12-06 10:10:18,2024-12-06 10:32:36,Serangoon,Jurong West,12.54,10.53,,NETS,3
SG-TX-100881,2022-12-18 05:25:04,2022-12-18 05:31:53,Ang Mo Kio,,17.76,15.19,,Card,1
SG-TX-100882,2022-12-15 21:15:26,2022-12-15 22:03:00,Serangoon,Clementi,2.42,5.36,,CASH,3
SG-TX-100883,2022-11-22 11:41:28,2022-11-22 11:50:12,Tampines,Serangoon,19.07,11.89,,Grab,2
SG-TX-100884,2023-05-21 11:38:18,2023-05-21 12:25:21,Raffles Place,Raffles Place,24.06,13.81,,Credit Card,3
SG-TX-100885,2022-07-14 21:45:01,2022-07-14 22:30:21,Holland Village,Little India,2.58,3.9,2.12,Mastercard,4
SG-TX-100886,2023-04-11 13:19:56,2023-04-11 14:11:22,Holland Village,Little India,20.98,12.93,,GrabPay,1
SG-TX-100887,2022-08-19 03:20:57,2022-08-19 03:52:17,Jurong West,Jurong East,23.36,16.13,,cash,4
SG-TX-100888,2022-02-26 08:31:45,2022-02-26 09:26:00,Little India,Paya Lebar,6.04,7.52,,GRAB,1
SG-TX-100889,2023-02-09 03:15:07,2023-02-09 03:29:27,Novena,Jurong East,13.36,9.94,,credit card,1
SG-TX-100890,2024-01-07 19:14:36,2024-01-07 19:43:29,Holland Village,Changi Airport,23.23,12.86,,Card,2
SG-TX-100891,2024-04-16 08:18:56,2024-04-16 08:30:38,Marina Bay,Bishan,24.03,15.05,,Cash Payment,2
SG-TX-100892,2023-01-23 06:11:41,2023-01-23 06:58:51,,Serangoon,3.63,7.05,,CASH,1
SG-TX-100893,2022-12-21 19:49:17,2022-12-21 20:33:34,Bedok,Serangoon,9.05,8.62,,Nets,2
SG-TX-100894,2024-05-13 01:26:59,2024-05-13 02:16:20,Holland Village,Kallang,17.6,12.07,,Cash Payment,4
SG-TX-100895,2024-01-17 13:58:40,2024-01-17 14:45:42,Buona Vista,Serangoon,5.93,5.37,,CASH,3
SG-TX-100896,2024-07-01 00:05:11,2024-07-01 00:27:08,Paya Lebar,Queenstown,8.46,9.01,,credit card,3
SG-TX-100897,2024-09-20 02:05:31,2024-09-20 02:14:15,Punggol,Bishan,1.07,3.9,,credit card,1
SG-TX-100898,2024-06-19 01:39:16,2024-06-19 02:35:22,Chinatown,Sengkang,4.26,6.39,,CASH,1
SG-TX-100899,2024-10-23 09:19:06,2024-10-23 09:51:12,Serangoon,Clementi,14.28,14.18,,Grab,2
SG-TX-100900,2023-04-02 15:58:56,2023-04-02 16:09:07,Orchard,Bugis,16.5,9.06,1.95,VISA,4
SG-TX-100901,2023-03-09 13:26:51,2023-03-09 14:22:50,Changi Airport,Pasir Ris,16.4,10.92,,GrabPay,4
SG-TX-100902,2022-12-19 09:56:15,2022-12-19 10:55:56,Paya Lebar,Toa Payoh,19.57,12.69,,Cash,1
SG-TX-100903,2022-09-15 19:17:43,2022-09-15 19:47:13,Punggol,,10.67,8.01,,CASH,2
SG-TX-100904,2024-03-31 16:58:54,2024-03-31 17:46:15,Chinatown,,7.2,8.69,,credit card,2
SG-TX-100905,2024-02-23 00:55:33,2024-02-23 01:02:32,Buona Vista,Ang Mo Kio,0.88,5.01,,cash,3
SG-TX-100906,2024-05-28 07:44:51,2024-05-28 07:54:58,Newton,Pasir Ris,5.56,6.63,3.07,Card,1
SG-TX-100907,2022-07-03 11:03:01,2022-07-03 11:23:13,Orchard,Sengkang,8.15,8.76,,CASH,2
SG-TX-100908,2023-06-23 10:02:09,2023-06-23 10:43:14,Clementi,Newton,4.87,-20.61,,GrabPay,4
SG-TX-100909,2022-09-01 06:24:31,2022-09-01 06:36:51,Jurong East,Orchard,0.99,9.12,,Grab,2
SG-TX-100910,2024-09-05 18:17:16,2024-09-05 18:24:08,Punggol,Clementi,4.36,6.09,,GRAB,4
SG-TX-100911,2022-10-21 01:59:06,2022-10-21 02:40:52,Buona Vista,Little India,16.82,11.76,,Nets,3
SG-TX-100912,2022-06-07 17:22:27,2022-06-07 18:09:48,Changi Airport,Chinatown,15.92,8.5,,GRAB,3
SG-TX-100913,2023-09-17 13:42:29,2023-09-17 14:28:08,Paya Lebar,Clementi,23.42,13.63,,Credit Card,2
SG-TX-100914,2024-08-21 11:01:30,2024-08-21 11:50:27,Bedok,Novena,20.06,14.65,,Credit Card,4
SG-TX-100915,2024-09-30 15:23:27,2024-09-30 16:12:36,Holland Village,Sengkang,14.41,8.38,,GrabPay,1
SG-TX-100916,2022-04-16 07:41:20,2022-04-16 08:19:27,Little India,Little India,3.87,3.9,,GrabPay,4
SG-TX-100917,2022-12-24 04:18:08,2022-12-24 04:51:42,Hougang,Ang Mo Kio,14.32,10.39,,nets,4
SG-TX-100918,2022-06-18 06:20:07,2022-06-18 07:12:14,Hougang,Tiong Bahru,2.01,6.86,,GrabPay,3
SG-TX-100919,2022-12-04 10:06:03,2022-12-04 10:30:11,Little India,Paya Lebar,11.06,8.94,,CASH,4
SG-TX-100920,2023-08-09 02:07:39,2023-08-09 02:18:02,Sengkang,Raffles Place,10.06,7.92,,nets,3
SG-TX-100921,2022-11-04 12:09:38,2022-11-04 12:55:59,Tiong Bahru,Raffles Place,10.98,6.05,,nets,3
SG-TX-100922,2022-03-16 00:00:21,2022-03-16 00:20:31,Paya Lebar,Jurong East,7.36,7.89,3.76,Card,1
SG-TX-100923,2023-07-13 23:49:26,2023-07-14 00:48:16,Pasir Ris,Buona Vista,17.3,12.68,,GrabPay,1
SG-TX-100924,2022-02-27 21:02:16,2022-02-27 21:30:02,Newton,Serangoon,21.1,10.72,4.53,credit card,1
SG-TX-100925,2022-09-06 11:00:43,2022-09-06 11:52:33,Pasir Ris,Hougang,19.33,14.3,,Nets,1
SG-TX-100926,2022-01-01 13:38:42,2022-01-01 13:46:02,Woodlands,Newton,15.88,12.19,,CASH,4
SG-TX-100927,2022-04-06 03:45:23,2022-04-06 04:26:38,Holland Village,Bugis,13.69,11.76,,GrabPay,1
